DataKey,rgb,label,(times),DATE,totEarNum,dsm,time,days
202504040926_1,/RGB/RGB_202504040926/RGB_202504040926_1/Augmented/RGB_202504040926_1_raw1_enhanced_rotated.jpg,1,4,4/4/2025,594,/DSM/DSM_202504040926/DSM_202504040926_1/Augmented/DSM_202504040926_1_original_rotated.tif,9.433333333333334,154
202504040926_1,/RGB/RGB_202504040926/RGB_202504040926_1/Augmented/RGB_202504040926_1_raw1_enhanced_zoomed.jpg,1,4,4/4/2025,594,/DSM/DSM_202504040926/DSM_202504040926_1/Augmented/DSM_202504040926_1_original_zoomed.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_original_enhanced_brightenFlipped.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/Augmented/DSM_202504040926_10_original_flipped.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_original_enhanced_brightenOriginal.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/DSM_202504040926_10_original_correctedTilt.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_original_enhanced_darkenFlipped.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/Augmented/DSM_202504040926_10_original_flipped.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_original_enhanced_darkenOriginal.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/DSM_202504040926_10_original_correctedTilt.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_original_enhanced_flipped.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/Augmented/DSM_202504040926_10_original_flipped.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_original_enhanced_jittered.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/DSM_202504040926_10_original_correctedTilt.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_original_enhanced_noisy.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/DSM_202504040926_10_original_correctedTilt.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_original_enhanced_original.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/DSM_202504040926_10_original_correctedTilt.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_original_enhanced_rotated.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/Augmented/DSM_202504040926_10_original_rotated.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_original_enhanced_zoomed.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/Augmented/DSM_202504040926_10_original_zoomed.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_raw1_enhanced_brightenFlipped.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/Augmented/DSM_202504040926_10_original_flipped.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_raw1_enhanced_brightenOriginal.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/DSM_202504040926_10_original_correctedTilt.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_raw1_enhanced_darkenFlipped.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/Augmented/DSM_202504040926_10_original_flipped.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_raw1_enhanced_darkenOriginal.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/DSM_202504040926_10_original_correctedTilt.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_raw1_enhanced_flipped.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/Augmented/DSM_202504040926_10_original_flipped.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_raw1_enhanced_jittered.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/DSM_202504040926_10_original_correctedTilt.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_raw1_enhanced_noisy.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/DSM_202504040926_10_original_correctedTilt.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_raw1_enhanced_original.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/DSM_202504040926_10_original_correctedTilt.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_raw1_enhanced_rotated.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/Augmented/DSM_202504040926_10_original_rotated.tif,9.433333333333334,154
202504040926_10,/RGB/RGB_202504040926/RGB_202504040926_10/Augmented/RGB_202504040926_10_raw1_enhanced_zoomed.jpg,10,4,4/4/2025,487,/DSM/DSM_202504040926/DSM_202504040926_10/Augmented/DSM_202504040926_10_original_zoomed.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_original_enhanced_brightenFlipped.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/Augmented/DSM_202504040926_11_original_flipped.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_original_enhanced_brightenOriginal.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/DSM_202504040926_11_original_correctedTilt.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_original_enhanced_darkenFlipped.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/Augmented/DSM_202504040926_11_original_flipped.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_original_enhanced_darkenOriginal.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/DSM_202504040926_11_original_correctedTilt.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_original_enhanced_flipped.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/Augmented/DSM_202504040926_11_original_flipped.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_original_enhanced_jittered.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/DSM_202504040926_11_original_correctedTilt.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_original_enhanced_noisy.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/DSM_202504040926_11_original_correctedTilt.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_original_enhanced_original.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/DSM_202504040926_11_original_correctedTilt.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_original_enhanced_rotated.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/Augmented/DSM_202504040926_11_original_rotated.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_original_enhanced_zoomed.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/Augmented/DSM_202504040926_11_original_zoomed.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_raw1_enhanced_brightenFlipped.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/Augmented/DSM_202504040926_11_original_flipped.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_raw1_enhanced_brightenOriginal.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/DSM_202504040926_11_original_correctedTilt.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_raw1_enhanced_darkenFlipped.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/Augmented/DSM_202504040926_11_original_flipped.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_raw1_enhanced_darkenOriginal.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/DSM_202504040926_11_original_correctedTilt.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_raw1_enhanced_flipped.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/Augmented/DSM_202504040926_11_original_flipped.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_raw1_enhanced_jittered.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/DSM_202504040926_11_original_correctedTilt.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_raw1_enhanced_noisy.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/DSM_202504040926_11_original_correctedTilt.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_raw1_enhanced_original.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/DSM_202504040926_11_original_correctedTilt.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_raw1_enhanced_rotated.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/Augmented/DSM_202504040926_11_original_rotated.tif,9.433333333333334,154
202504040926_11,/RGB/RGB_202504040926/RGB_202504040926_11/Augmented/RGB_202504040926_11_raw1_enhanced_zoomed.jpg,11,4,4/4/2025,437,/DSM/DSM_202504040926/DSM_202504040926_11/Augmented/DSM_202504040926_11_original_zoomed.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_original_enhanced_brightenFlipped.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/Augmented/DSM_202504040926_12_original_flipped.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_original_enhanced_brightenOriginal.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/DSM_202504040926_12_original_correctedTilt.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_original_enhanced_darkenFlipped.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/Augmented/DSM_202504040926_12_original_flipped.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_original_enhanced_darkenOriginal.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/DSM_202504040926_12_original_correctedTilt.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_original_enhanced_flipped.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/Augmented/DSM_202504040926_12_original_flipped.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_original_enhanced_jittered.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/DSM_202504040926_12_original_correctedTilt.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_original_enhanced_noisy.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/DSM_202504040926_12_original_correctedTilt.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_original_enhanced_original.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/DSM_202504040926_12_original_correctedTilt.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_original_enhanced_rotated.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/Augmented/DSM_202504040926_12_original_rotated.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_original_enhanced_zoomed.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/Augmented/DSM_202504040926_12_original_zoomed.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_raw1_enhanced_brightenFlipped.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/Augmented/DSM_202504040926_12_original_flipped.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_raw1_enhanced_brightenOriginal.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/DSM_202504040926_12_original_correctedTilt.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_raw1_enhanced_darkenFlipped.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/Augmented/DSM_202504040926_12_original_flipped.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_raw1_enhanced_darkenOriginal.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/DSM_202504040926_12_original_correctedTilt.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_raw1_enhanced_flipped.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/Augmented/DSM_202504040926_12_original_flipped.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_raw1_enhanced_jittered.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/DSM_202504040926_12_original_correctedTilt.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_raw1_enhanced_noisy.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/DSM_202504040926_12_original_correctedTilt.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_raw1_enhanced_original.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/DSM_202504040926_12_original_correctedTilt.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_raw1_enhanced_rotated.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/Augmented/DSM_202504040926_12_original_rotated.tif,9.433333333333334,154
202504040926_12,/RGB/RGB_202504040926/RGB_202504040926_12/Augmented/RGB_202504040926_12_raw1_enhanced_zoomed.jpg,12,4,4/4/2025,446,/DSM/DSM_202504040926/DSM_202504040926_12/Augmented/DSM_202504040926_12_original_zoomed.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_original_enhanced_brightenFlipped.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/Augmented/DSM_202504040926_13_original_flipped.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_original_enhanced_brightenOriginal.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/DSM_202504040926_13_original_correctedTilt.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_original_enhanced_darkenFlipped.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/Augmented/DSM_202504040926_13_original_flipped.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_original_enhanced_darkenOriginal.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/DSM_202504040926_13_original_correctedTilt.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_original_enhanced_flipped.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/Augmented/DSM_202504040926_13_original_flipped.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_original_enhanced_jittered.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/DSM_202504040926_13_original_correctedTilt.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_original_enhanced_noisy.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/DSM_202504040926_13_original_correctedTilt.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_original_enhanced_original.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/DSM_202504040926_13_original_correctedTilt.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_original_enhanced_rotated.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/Augmented/DSM_202504040926_13_original_rotated.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_original_enhanced_zoomed.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/Augmented/DSM_202504040926_13_original_zoomed.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_raw1_enhanced_brightenFlipped.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/Augmented/DSM_202504040926_13_original_flipped.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_raw1_enhanced_brightenOriginal.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/DSM_202504040926_13_original_correctedTilt.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_raw1_enhanced_darkenFlipped.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/Augmented/DSM_202504040926_13_original_flipped.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_raw1_enhanced_darkenOriginal.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/DSM_202504040926_13_original_correctedTilt.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_raw1_enhanced_flipped.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/Augmented/DSM_202504040926_13_original_flipped.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_raw1_enhanced_jittered.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/DSM_202504040926_13_original_correctedTilt.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_raw1_enhanced_noisy.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/DSM_202504040926_13_original_correctedTilt.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_raw1_enhanced_original.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/DSM_202504040926_13_original_correctedTilt.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_raw1_enhanced_rotated.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/Augmented/DSM_202504040926_13_original_rotated.tif,9.433333333333334,154
202504040926_13,/RGB/RGB_202504040926/RGB_202504040926_13/Augmented/RGB_202504040926_13_raw1_enhanced_zoomed.jpg,13,4,4/4/2025,390,/DSM/DSM_202504040926/DSM_202504040926_13/Augmented/DSM_202504040926_13_original_zoomed.tif,9.433333333333334,154
202504040926_14,/RGB/RGB_202504040926/RGB_202504040926_14/Augmented/RGB_202504040926_14_original_enhanced_brightenFlipped.jpg,14,4,4/4/2025,371,/DSM/DSM_202504040926/DSM_202504040926_14/Augmented/DSM_202504040926_14_original_flipped.tif,9.433333333333334,154
